visitor_id,experiment_variation_id,visit_date,trip_id,origin,destination,transport_type,duration_min,distance_km,baseline_price,competitor_price,price_shown,price_paid,price_ratio_vs_competitor,discount_flag,markup_flag,saw_price,clicked_trip,added_to_cart,booked,trip_date,load_factor,seats_left,advance_booking_days,device,os,country,utm_source,returning_user,route_views_last_24h,ATC_rate_last_24h,conversion_rate_last_7d,popularity_score,revenue,netprofit
v_2993,1,2025-01-28 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1875.33233534253,,1.0708941218894121,0,1,1,0.0,0,0,,,,,desktop,Windows,TH,facebook,0,3141,0.07614837605292306,0.04201655624528372,0.7383024706022654,0.0,0.0
v_2994,1,2025-01-29 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,808.1888556318659,,1.1694325596558375,0,1,1,0.0,0,0,,,,,desktop,Android,RU,affiliate,0,4660,0.04980376955086834,0.09130875871024587,0.885340950847468,0.0,0.0
v_2995,1,2025-01-17 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,670.597037027947,,1.0540685270152181,0,1,1,0.0,0,0,,,,,mobile,Windows,UK,affiliate,1,3513,0.027030636615687727,0.08855255739599599,0.04054562040815146,0.0,0.0
v_2996,1,2025-01-14 00:00:00,1012,SML,BKK,bus,136,386,714,637.1432765976858,650.5060150908002,,1.0209728941415983,1,0,1,0.0,0,0,,,,,mobile,MacOS,UK,facebook,0,4898,0.14330064523225686,0.05933354092121628,0.0867187725435723,0.0,0.0
v_2997,1,2025-01-09 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1992.7822446123344,,1.1379629902084267,0,1,1,0.0,0,0,,,,,mobile,iOS,US,email,0,2871,0.05651596153176558,0.061878376167501296,0.007224464694527866,0.0,0.0
v_2998,1,2025-01-05 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,719.6412319819573,,0.80886774888239,1,0,1,0.0,0,0,,,,,desktop,Android,CN,facebook,1,2736,0.1777549467281006,0.04476826157136485,0.42463960900533493,0.0,0.0
v_2999,1,2025-01-08 00:00:00,?,BKK,KOH,bus,293,150,1740,2076.3286965215243,1992.7601559745528,,0.9597517769286847,0,1,1,1.0,1,0,,,,,desktop,Windows,RU,google,1,2240,0.12454453529264722,0.029474830597784513,0.8841048087996912,0.0,0.0
v_3000,1,2025-01-26 00:00:00,?,BKK,PTY,van,236,296,1587,1404.3928674585698,1840.9591962393013,,1.3108576943791765,0,1,1,0.0,0,0,,,,,desktop,iOS,RU,affiliate,0,4108,0.03578064329990473,0.05109802641803783,0.9613342263276173,0.0,0.0
v_3001,1,2025-01-09 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1485.534607201673,,0.7939620615015701,1,0,1,1.0,1,0,,,,,desktop,Windows,IN,facebook,0,1017,0.05098140445475058,0.02383496616962125,0.42761255699382605,0.0,0.0
v_3002,0,2025-01-20 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,mobile,Android,UK,affiliate,0,4664,0.08192161960941649,0.06378403297890205,0.7441979604087234,0.0,0.0
v_3003,1,2025-01-09 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1495.6916860682613,,1.0478760502454585,0,1,1,0.0,0,0,,,,,desktop,Android,US,email,0,1725,0.13639991986704506,0.024907306417168276,0.6016930103827183,0.0,0.0
v_3004,0,2025-01-10 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1734,,0.9901873776506241,0,0,1,0.0,0,0,,,,,mobile,Android,TH,direct,0,4035,0.1413977773357219,0.06807929134776293,0.5539210487358633,0.0,0.0
v_3005,0,2025-01-22 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,,0,0,,,,,desktop,Windows,TH,google,0,2941,0.17670751163776274,0.04317171078210527,0.23956044000617682,0.0,0.0
v_3006,0,2025-01-10 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,609,,0.9572480901455515,0,0,1,0.0,0,0,,,,,mobile,MacOS,UK,affiliate,0,1165,0.12734387150923218,0.07245852976629526,0.213928794345277,0.0,0.0
v_3007,0,2025-01-06 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1194,,1.1595447057391743,0,0,1,0.0,0,0,,,,,desktop,Android,CN,email,1,2498,0.16153045861020773,0.02259170030418837,0.6991514276722666,0.0,0.0
v_3008,0,2025-01-22 00:00:00,1012,SML,BKK,bus,136,386,714,637.1432765976858,714,,1.1206270649401266,0,0,1,0.0,0,0,,,,,desktop,Android,RU,affiliate,1,1208,0.10659738498233301,0.07501104673277931,0.07834627242715597,0.0,0.0
v_3009,0,2025-01-02 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,0.0,0,0,,,,,desktop,Android,US,affiliate,0,3294,0.19336327931099176,0.012902720388364118,0.5961119735434631,0.0,0.0
v_3010,0,2025-01-15 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,1.0,1,0,,,,,desktop,Windows,UK,direct,1,1374,0.17029654134578467,0.0854587871760232,0.9923807524150745,0.0,0.0
v_3011,1,2025-01-14 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1711.1773715859945,,0.8241360698104938,1,0,1,0.0,0,0,,,,,mobile,iOS,TH,facebook,0,1680,0.02721836674974315,0.06333622618475127,0.8662178280944557,0.0,0.0
v_3012,1,2025-01-13 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1126.7587374622685,,0.789402994206144,1,0,1,0.0,0,0,,,,,mobile,Windows,UK,affiliate,0,1729,0.14873498520453618,0.04823104204612513,0.724821419883509,0.0,0.0
v_3013,1,2025-01-08 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,905.9607219977773,,1.3109064282322902,0,1,1,0.0,0,0,,,,,desktop,MacOS,IN,email,0,3940,0.05205597829634763,0.08912173022635653,0.2930701678995915,0.0,0.0
v_3014,0,2025-01-29 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,mobile,iOS,IN,email,0,4572,0.09547767937992574,0.07961441921909262,0.8261399868210566,0.0,0.0
v_3015,1,2025-01-14 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,268.90127132163576,,1.1882226232096442,1,0,1,0.0,0,0,,,,,mobile,MacOS,IN,direct,1,4058,0.07384178805969063,0.06149374221372173,0.5588929011688109,0.0,0.0
v_3016,0,2025-01-08 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,desktop,Windows,US,direct,1,429,0.16852656143885958,0.020616933991513205,0.21944437888809953,0.0,0.0
v_3017,1,2025-01-07 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,319.0736027706224,,1.409924435900412,0,1,1,1.0,0,0,,,,,mobile,Android,RU,google,1,3491,0.16920881689109254,0.08113679501118602,0.8323593130701649,0.0,0.0
v_3018,1,2025-01-07 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1630.9416185619643,,0.9313366807296055,1,0,1,0.0,0,0,,,,,mobile,Windows,IN,affiliate,0,749,0.16179293483461774,0.09416285722845687,0.8206560923693148,0.0,0.0
v_3019,0,2025-01-27 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,796,,1.1517955376386206,0,0,1,0.0,0,0,,,,,desktop,Android,UK,facebook,0,4481,0.07436285115613885,0.09942159784601627,0.4627891984491671,0.0,0.0
v_3020,0,2025-01-20 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1740,,0.8380176043008142,0,0,1,0.0,0,0,,,,,desktop,Android,US,email,1,3995,0.15591828549806788,0.028281287241503774,0.5619172545905672,0.0,0.0
v_3021,1,2025-01-27 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1752.640236293785,,0.9367199177538253,0,1,1,0.0,0,0,,,,,desktop,MacOS,RU,google,0,434,0.06773398455995469,0.04571839459402998,0.4617919873223596,0.0,0.0
v_3022,0,2025-01-17 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,796,,1.1517955376386206,0,0,1,0.0,0,0,,,,,desktop,Windows,TH,email,0,479,0.017752372804988755,0.08000166647022013,0.3304331458340406,0.0,0.0
v_3023,0,2025-01-05 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,0.0,0,0,,,,,mobile,Android,CN,google,0,3999,0.12425820585647755,0.05863201673325578,0.05740680130631981,0.0,0.0
v_3024,0,2025-01-19 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1734,,0.9901873776506241,0,0,1,0.0,0,0,,,,,mobile,Windows,CN,direct,0,4899,0.13530474737669693,0.04563573737246421,0.481523747479205,0.0,0.0
v_3025,0,2025-01-01 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,0.0,0,0,,,,,mobile,iOS,UK,direct,0,129,0.0987020501034997,0.016133964008605502,0.6568746199734853,0.0,0.0
v_3026,1,2025-01-10 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1398.5896673878058,,0.9798467359465939,0,1,1,0.0,0,0,,,,,desktop,Windows,RU,email,0,614,0.06184845558398759,0.029856725256661935,0.06852080041553288,0.0,0.0
v_3027,0,2025-01-23 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,609,,0.9572480901455515,0,0,1,0.0,0,0,,,,,desktop,MacOS,IN,affiliate,0,1271,0.17689797336382906,0.050088838783217855,0.025993009343252882,0.0,0.0
v_3028,1,2025-01-29 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1990.5081659674233,,0.9586671750489814,0,1,1,0.0,0,0,,,,,mobile,iOS,IN,google,0,558,0.02939351918923191,0.02846817523528295,0.17656839891905896,0.0,0.0
v_3029,1,2025-01-14 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,792.8406762053535,,0.9865908601692687,1,0,1,0.0,0,0,,,,,desktop,iOS,UK,email,0,147,0.08174080815542595,0.0704336731736383,0.8121223041333847,0.0,0.0
v_3030,1,2025-01-13 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,821.6108602308065,,1.1888539227252153,0,1,1,0.0,0,0,,,,,mobile,Android,IN,facebook,1,1056,0.14857003642929484,0.061415173387498134,0.06922666823202406,0.0,0.0
v_3031,1,2025-01-15 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1123.5293483427472,,0.7871404961613998,1,0,1,1.0,0,0,,,,,desktop,Windows,UK,google,1,4823,error,0.03505929043928615,0.9810703008362485,0.0,0.0
v_3032,0,2025-01-20 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,1.0,0,0,,,,,mobile,iOS,CN,direct,0,451,0.04346443527108601,0.0831656262722687,0.9080690443845424,0.0,0.0
v_3033,0,2025-01-19 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,1.0,0,0,,,,,mobile,Windows,US,email,1,3690,0.09451603176241302,0.05392250243479156,0.7823217183378007,0.0,0.0
v_3034,1,2025-01-23 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,242.63433986092818,,1.0721541418279472,1,0,1,0.0,0,0,,,,,mobile,iOS,UK,email,0,3796,0.1876026294393362,0.05637475902769705,0.9963574617147924,0.0,0.0
v_3035,0,2025-01-01 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,796,,1.1517955376386206,0,0,1,0.0,0,0,,,,,desktop,iOS,RU,google,0,4669,0.12616900280063967,0.05035730265575999,0.14370889840394407,0.0,0.0
v_3036,0,2025-01-28 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1740,,0.8380176043008142,0,0,1,1.0,0,0,,,,,desktop,iOS,RU,google,0,833,0.16610082217586486,0.0759743815928754,0.759184001030145,0.0,0.0
v_3037,0,2025-01-08 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,0.0,0,0,,,,,desktop,Android,CN,google,0,1033,0.07480825570491946,0.034813467575492175,0.1517314399239269,0.0,0.0
v_3038,0,2025-01-13 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,1.0,0,0,,,,,mobile,MacOS,UK,google,0,2995,0.028976474067318573,0.07639539218317157,0.7533282522493775,0.0,0.0
v_3039,1,2025-01-17 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1970.0063803054163,,1.1249570078832862,0,1,1,0.0,0,0,,,,,mobile,MacOS,RU,google,1,1531,0.16879910349609956,0.06930298532085981,0.33024310470252916,0.0,0.0
v_3040,1,2025-01-26 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,891.1761636600684,,1.0016708678185309,0,1,1,0.0,0,0,,,,,mobile,iOS,UK,facebook,0,2608,0.019590002565045696,0.09625213156108442,0.3400651911606587,0.0,0.0
v_3041,0,2025-01-28 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,609,,0.9572480901455515,0,0,1,1.0,1,0,,,,,desktop,iOS,CN,google,1,2955,0.12061576263921954,0.09747640258215659,0.41531500871993343,0.0,0.0
v_3042,0,2025-01-04 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,848.3311591940237,1.0564741005628708,0,0,1,1.0,1,1,2025-01-23,0.32811402813766555,25.0,19.0,mobile,Android,CN,google,0,3876,0.13352583563034934,0.027936029406750135,0.2973306654026733,848.3311591940237,388.66062219970394
v_3043,0,2025-01-04 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,1.0,0,0,,,,,mobile,Android,TH,direct,0,4316,0.09579952618094102,0.012250297874108522,0.5276049968325719,0.0,0.0
v_3044,0,2025-01-17 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,mobile,iOS,US,affiliate,1,3705,0.10175895489653838,0.0450252077371488,0.24616183752393983,0.0,0.0
v_3045,0,2025-01-14 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,desktop,Android,TH,google,0,1174,0.193576307518167,0.0184613995264226,0.5237078439147541,0.0,0.0
v_3046,1,2025-01-02 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,901.1853295674929,,1.1214122031746423,0,1,1,0.0,0,0,,,,,desktop,iOS,UK,email,1,1368,0.11835596722077735,0.041614048442711035,0.06656428978205531,0.0,0.0
v_3047,1,2025-01-15 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1766.4951296142374,,0.8507781704186088,0,1,1,0.0,0,0,,,,,mobile,MacOS,TH,direct,1,667,0.19930222652361496,0.06272596463668284,0.1495845033910128,0.0,0.0
v_3048,1,2025-01-04 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1439.0718910164346,,1.0082084317400843,0,1,1,1.0,0,0,,,,,desktop,iOS,RU,google,1,4144,0.12050486376770306,0.05221968017543414,0.5727641184720806,0.0,0.0
v_3049,0,2025-01-25 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1587,,1.1300256764133825,0,0,1,1.0,1,0,,,,,desktop,Windows,IN,affiliate,1,3831,0.17158881844954962,0.05106332762361558,0.5611338303179607,0.0,0.0
v_3050,0,2025-01-20 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,N/A,,1.2372657550612747,0,0,1,1.0,1,0,,,,,mobile,Windows,TH,direct,0,1724,0.16424445430531115,0.04130763845662532,0.31243134466838074,0.0,0.0
v_3051,1,2025-01-04 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1529.3231175813507,,1.088956767737548,1,0,1,1.0,1,0,,,,,mobile,Windows,CN,email,0,3253,0.03887380397984459,0.04181246287266384,0.4638896677929094,0.0,0.0
v_3052,0,2025-01-12 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,1.0,0,0,,,,,desktop,MacOS,CN,email,0,4698,0.15714953988307367,0.07543503692788005,0.8971278571356976,0.0,0.0
v_3053,1,2025-01-15 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1156.4757638336903,,0.8102226327113115,1,0,1,1.0,1,0,,,,,mobile,Android,UK,affiliate,0,1811,0.04683816201615682,0.030301200140407252,0.06268996421182249,0.0,0.0
v_3054,0,2025-01-19 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,609,,0.9572480901455515,0,0,1,0.0,0,0,,,,,desktop,iOS,CN,direct,1,1579,0.10964502091896124,0.018150050089962833,0.9270254927562308,0.0,0.0
v_3055,1,2025-01-09 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,724.6113521181289,,1.0484976405677742,1,0,1,0.0,0,0,,,,,desktop,MacOS,UK,google,1,2324,0.12209087678854655,0.025655602561977978,0.8114844246061533,0.0,0.0
v_3056,1,2025-01-18 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,782.3779189469344,,0.8793830007919311,0,1,1,0.0,0,0,,,,,mobile,Android,TH,direct,1,1888,0.14251650939812754,0.015819025074195383,0.8812654585461153,0.0,0.0
v_3057,1,2025-01-25 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,764.2182839847198,,0.9509738801018345,1,0,1,1.0,1,0,,,,,desktop,Android,CN,direct,0,4041,0.05809473868609224,0.07206414572989732,0.5485309093574215,0.0,0.0
v_3058,0,2025-01-14 00:00:00,1006,PTY,BKK,van,297,767,609,0.0,609,,0.9572480901455515,0,0,1,0.0,0,0,,,,,desktop,iOS,RU,facebook,0,2684,0.06479162505590298,0.035132342981718835,0.22485140324830688,0.0,0.0
v_3059,0,2025-01-26 00:00:00,1005,BKK,PTY,van,236,296,1587,0.0,1587,,1.1300256764133825,0,0,1,0.0,0,0,,,,,mobile,Windows,CN,google,1,3925,0.11641299216918732,0.047613246579095575,0.5090606883003467,0.0,0.0
v_3060,0,2025-01-12 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1194,,1.1595447057391743,0,0,1,0.0,0,0,,,,,mobile,Windows,UK,facebook,0,1882,0.06151266149281477,0.05487598787934896,0.43872251720477506,0.0,0.0
v_3061,0,2025-01-18 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,1.0,0,0,,,,,desktop,Windows,UK,facebook,0,2415,0.19705691517430635,0.019294806645395967,0.15996921703549571,0.0,0.0
v_3062,1,2025-01-02 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,764.7808454430485,,1.10662206664924,1,0,1,0.0,0,0,,,,,desktop,Android,IN,facebook,0,4699,0.13190029114826188,0.05858463905815265,0.49097129762953007,0.0,0.0
v_3063,0,2025-01-23 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,0.0,0,0,,,,,desktop,iOS,CN,google,1,3866,0.1858675943722125,0.05920600929910444,0.5331895828773915,0.0,0.0
v_3064,0,2025-01-11 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,mobile,iOS,UK,google,1,263,0.02518054626000319,0.038730631573667525,0.22317170312352597,0.0,0.0
v_3065,0,2025-01-15 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1194,,1.1595447057391743,0,0,1,1.0,0,0,,,,,desktop,MacOS,US,email,0,2792,0.16596258896106889,0.07450242969338244,0.7046286147155264,0.0,0.0
v_3066,1,2025-01-03 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1386.92280150382,,0.9716729729611275,0,1,1,0.0,0,0,,,,,desktop,Android,RU,facebook,0,4169,0.14307208383488124,0.0486167556410867,0.1422019192423818,0.0,0.0
v_3067,1,2025-01-30 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1478.851234587048,,0.7903900516182821,1,0,1,0.0,0,0,,,,,desktop,Android,IN,direct,0,4383,0.02977700279566441,0.052057325902642275,0.2132907023759415,0.0,0.0
v_3068,1,2025-01-28 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,648.9404341725767,,1.0200279002133399,0,1,1,0.0,0,0,,,,,mobile,iOS,IN,google,0,349,0.07882697378300146,0.013989923201807196,0.3890939977447432,0.0,0.0
v_3069,1,2025-01-06 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,793.4755045869044,,0.9873808245313545,1,0,1,1.0,1,0,,,,,desktop,Android,TH,direct,0,2004,0.09020177280524927,0.015594636938033443,0.856892599408569,0.0,0.0
v_3070,0,2025-01-06 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,desktop,MacOS,TH,facebook,0,4378,0.12294023679798209,0.09588208155428743,0.48568307264634547,0.0,0.0
v_3071,0,2025-01-30 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,desktop,Windows,US,facebook,0,4774,0.06415051869069564,0.07580510751575238,0.6260364483205502,0.0,0.0
v_3072,0,2025-01-12 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1740,,0.8380176043008142,0,0,1,0.0,0,0,,,,,desktop,Windows,UK,google,1,4550,0.019796396754554604,0.06941809617003925,0.9244782717943864,0.0,0.0
v_3073,0,2025-01-18 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1632,,0.8722422743226302,0,0,1,1.0,1,0,,,,,mobile,Windows,IN,direct,0,1075,0.043329674835736506,0.0949501664456793,0.5800389177151538,0.0,0.0
v_3074,1,2025-01-13 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1612.5446093217047,,0.8618441038489344,1,0,1,1.0,0,0,,,,,mobile,MacOS,TH,google,1,1300,0.10542866934830451,0.09726223186421377,0.11983229591845335,0.0,0.0
v_3075,0,2025-01-06 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,796,820.2366187613119,1.1517955376386206,0,0,1,1.0,1,1,2025-01-25,0.7245664620184458,6.0,19.0,desktop,MacOS,TH,google,0,4434,0.13612367851764903,0.05313890648700022,0.10728533437430277,820.2366187613119,499.1903973561495
v_3076,0,2025-01-08 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1632,,0.8722422743226302,0,0,1,0.0,0,0,,,,,desktop,MacOS,UK,google,0,2493,0.07612190985040665,0.04657546667541706,0.9445690748410104,0.0,0.0
v_3077,0,2025-01-06 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1587,,1.1300256764133825,0,0,1,0.0,0,0,,,,,mobile,iOS,IN,email,0,907,0.13132532668404212,0.042476902077159484,0.5339861671445779,0.0,0.0
v_3078,0,2025-01-03 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1632,,0.8722422743226302,0,0,1,1.0,0,0,,,,,mobile,MacOS,IN,email,0,2632,0.1739922431773678,0.06682158250958734,0.7235714677939623,0.0,0.0
v_3079,1,2025-01-14 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,635.8689942790788,,0.999481741143548,0,1,1,0.0,0,0,,,,,desktop,iOS,RU,google,1,2826,0.18460089141344901,0.07289497478438305,0.3424485041893569,0.0,0.0
v_3080,1,2025-01-17 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1494.0153743494132,,0.7984947107815612,1,0,1,0.0,0,0,,,,,mobile,MacOS,US,affiliate,0,344,0.19208970962568367,0.012474339209430117,0.0020520415206412013,0.0,0.0
v_3081,1,2025-01-05 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,N/A,,0.8144630912541724,1,0,1,0.0,0,0,,,,,desktop,MacOS,IN,affiliate,0,1283,0.12781335252530757,0.054878468050796436,0.09258995270694603,0.0,0.0
v_3082,1,2025-01-29 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,857.3474641814694,,0.9636478324797785,0,1,1,1.0,1,0,,,,,mobile,iOS,CN,email,1,3603,0.025950806065265897,0.04345399952140866,0.42445599470508266,0.0,0.0
v_3083,1,2025-01-25 00:00:00,1003,BKK,HKT,taxi,144,891,1632,0.0,1871.9686991288481,,1.000496467885369,0,1,1,0.0,0,0,,,,,desktop,MacOS,CN,affiliate,0,2147,0.15845401919174337,0.015486548025308942,0.15378256297774406,0.0,0.0
v_3084,0,2025-01-09 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1194,,1.1595447057391743,0,0,1,0.0,0,0,,,,,desktop,MacOS,US,facebook,0,3510,0.1715209426959717,0.04850651356341603,0.6121344579082613,0.0,0.0
v_3085,1,2025-01-21 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,326.2199943133901,,1.441502955643719,0,1,1,0.0,0,0,,,,,desktop,Android,TH,facebook,0,390,0.061947195955746756,0.08092430527650266,0.7135456312693986,0.0,0.0
v_3086,0,2025-01-30 00:00:00,1012,SML,BKK,bus,136,386,714,637.1432765976858,714,,1.1206270649401266,0,0,1,1.0,0,0,,,,,mobile,iOS,US,direct,0,3241,0.12960599386481084,0.01678930665486932,0.9664790923670028,0.0,0.0
v_3087,1,2025-01-22 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,274.9985473932214,,1.2151653049329563,1,0,1,0.0,0,0,,,,,mobile,MacOS,US,google,1,1216,0.1901241492025565,0.06954646723161631,0.6547843671275638,0.0,0.0
v_3088,0,2025-01-22 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,desktop,iOS,TH,affiliate,0,2220,0.18911056620304958,0.09177848731724376,0.11505270573746273,0.0,0.0
v_3089,1,2025-01-01 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,619.8981395310819,,0.9743781775876991,0,1,1,0.0,0,0,,,,,desktop,Windows,CN,google,0,1771,0.09997991886382077,0.03309616249776775,0.8904169226102256,0.0,0.0
v_3090,0,2025-01-23 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,0.0,0,0,,,,,mobile,MacOS,IN,email,0,3753,0.030089921858874182,0.07678714710555466,0.34401865015388944,0.0,0.0
v_3091,1,2025-01-22 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1985.7978992710196,,1.1339746334621044,0,1,1,1.0,1,0,,,,,mobile,Windows,US,affiliate,0,4804,0.12391904182455558,0.01772141009616511,0.37806345843691347,0.0,0.0
v_3092,1,2025-01-11 00:00:00,1011,BKK,SML,flight,286,796,750,0.0,794.18770886248,,0.8926570570288878,0,1,1,0.0,0,0,,,,,mobile,Windows,CN,affiliate,1,3080,0.18069598633345993,0.05299872621939457,0.004500785483282366,0.0,0.0
v_3093,0,2025-01-08 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1734,,0.9901873776506241,0,0,1,0.0,0,0,,,,,desktop,iOS,IN,google,1,307,0.06607076246352368,0.04192011394269588,0.7834997178396234,0.0,0.0
